,ten,loai_dien_thoai,thoi_gian_bao_hanh,danh_gia,so_luong_binh_luan,duong_dan,mau_sac,gia_moi,gia_cu,he_dieu_hanh,cpu,ram,bo_nho_trong,dung_luong_pin,thiet_ke,hang_dien_thoai,la_dien_thoai_cu,kich_thuoc_man_hinh,tan_so_quet,do_sang_man_hinh,loai_man_hinh,so_the_sim,loai_pin,cong_suat_sac,do_phan_giai_cam_sau,do_phan_giai_cam_truoc,CPU_Loai
1509,Điện thoại Vivo iQOO Z8x 5G (Snapdragon 6 Gen 1),Vivo,0.0,5.0,1,https://mobilecity.vn/dien-thoai/vivo-iqoo-z8x-5g-snapdragon-6-gen-1.html,Trắng,4850000.0,4850000.0,Android 13,"Snapdragon 6 Gen 1 (4 nm)
8 nhân (4x2.2 GHz & 4x1.8 GHz)
GPU: Adreno 710",8.0,256.0,6000.0,"Khung nhựa, mặt lưng nhựa",Vivo,False,6.64,120.0,,LCD,2,Li-Po,44.0,"[50.0, 2.0]",[8.0],Qualcomm Snapdragon
1510,Điện thoại Vivo iQOO Z8x 5G (Snapdragon 6 Gen 1),Vivo,0.0,5.0,1,https://mobilecity.vn/dien-thoai/vivo-iqoo-z8x-5g-snapdragon-6-gen-1.html,Trắng,4850000.0,4850000.0,Android 13,"Snapdragon 6 Gen 1 (4 nm)
8 nhân (4x2.2 GHz & 4x1.8 GHz)
GPU: Adreno 710",12.0,256.0,6000.0,"Khung nhựa, mặt lưng nhựa",Vivo,False,6.64,120.0,,LCD,2,Li-Po,44.0,"[50.0, 2.0]",[8.0],Qualcomm Snapdragon
1511,Điện thoại Vivo iQOO Z8x 5G (Snapdragon 6 Gen 1),Vivo,0.0,5.0,1,https://mobilecity.vn/dien-thoai/vivo-iqoo-z8x-5g-snapdragon-6-gen-1.html,Đen,4850000.0,4850000.0,Android 13,"Snapdragon 6 Gen 1 (4 nm)
8 nhân (4x2.2 GHz & 4x1.8 GHz)
GPU: Adreno 710",8.0,128.0,6000.0,"Khung nhựa, mặt lưng nhựa",Vivo,False,6.64,120.0,,LCD,2,Li-Po,44.0,"[50.0, 2.0]",[8.0],Qualcomm Snapdragon
1512,Điện thoại Vivo iQOO Z8x 5G (Snapdragon 6 Gen 1),Vivo,0.0,5.0,1,https://mobilecity.vn/dien-thoai/vivo-iqoo-z8x-5g-snapdragon-6-gen-1.html,Đen,4850000.0,4850000.0,Android 13,"Snapdragon 6 Gen 1 (4 nm)
8 nhân (4x2.2 GHz & 4x1.8 GHz)
GPU: Adreno 710",8.0,256.0,6000.0,"Khung nhựa, mặt lưng nhựa",Vivo,False,6.64,120.0,,LCD,2,Li-Po,44.0,"[50.0, 2.0]",[8.0],Qualcomm Snapdragon
1513,Điện thoại Vivo iQOO Z8x 5G (Snapdragon 6 Gen 1),Vivo,0.0,5.0,1,https://mobilecity.vn/dien-thoai/vivo-iqoo-z8x-5g-snapdragon-6-gen-1.html,Đen,4850000.0,4850000.0,Android 13,"Snapdragon 6 Gen 1 (4 nm)
8 nhân (4x2.2 GHz & 4x1.8 GHz)
GPU: Adreno 710",12.0,256.0,6000.0,"Khung nhựa, mặt lưng nhựa",Vivo,False,6.64,120.0,,LCD,2,Li-Po,44.0,"[50.0, 2.0]",[8.0],Qualcomm Snapdragon
1514,Điện thoại Vivo iQOO Z8x 5G (Snapdragon 6 Gen 1),Vivo,0.0,5.0,1,https://mobilecity.vn/dien-thoai/vivo-iqoo-z8x-5g-snapdragon-6-gen-1.html,Xanh,4850000.0,4850000.0,Android 13,"Snapdragon 6 Gen 1 (4 nm)
8 nhân (4x2.2 GHz & 4x1.8 GHz)
GPU: Adreno 710",8.0,128.0,6000.0,"Khung nhựa, mặt lưng nhựa",Vivo,False,6.64,120.0,,LCD,2,Li-Po,44.0,"[50.0, 2.0]",[8.0],Qualcomm Snapdragon
1515,Điện thoại Vivo iQOO Z8x 5G (Snapdragon 6 Gen 1),Vivo,0.0,5.0,1,https://mobilecity.vn/dien-thoai/vivo-iqoo-z8x-5g-snapdragon-6-gen-1.html,Xanh,4850000.0,4850000.0,Android 13,"Snapdragon 6 Gen 1 (4 nm)
8 nhân (4x2.2 GHz & 4x1.8 GHz)
GPU: Adreno 710",8.0,256.0,6000.0,"Khung nhựa, mặt lưng nhựa",Vivo,False,6.64,120.0,,LCD,2,Li-Po,44.0,"[50.0, 2.0]",[8.0],Qualcomm Snapdragon
1516,Điện thoại Vivo iQOO Z8x 5G (Snapdragon 6 Gen 1),Vivo,0.0,5.0,1,https://mobilecity.vn/dien-thoai/vivo-iqoo-z8x-5g-snapdragon-6-gen-1.html,Xanh,4850000.0,4850000.0,Android 13,"Snapdragon 6 Gen 1 (4 nm)
8 nhân (4x2.2 GHz & 4x1.8 GHz)
GPU: Adreno 710",12.0,256.0,6000.0,"Khung nhựa, mặt lưng nhựa",Vivo,False,6.64,120.0,,LCD,2,Li-Po,44.0,"[50.0, 2.0]",[8.0],Qualcomm Snapdragon
1517,Điện thoại Tecno Spark 20 Pro 5G (Dimensity 6080),Tecno,12.0,5.0,0,https://mobilecity.vn/dien-thoai/tecno-spark-20-pro-5g-dimensity-6080.html,Xanh,4850000.0,4850000.0,Android 14,"MediaTek Dimensity 6080 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",8.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa phẳng
Kháng nước, bụi IP53",Tecno,False,6.78,120.0,,LCD,2,,33.0,"[108.0, 2.0]",[8.0],MediaTek Dimensity
1518,Điện thoại Tecno Spark 20 Pro 5G (Dimensity 6080),Tecno,12.0,5.0,0,https://mobilecity.vn/dien-thoai/tecno-spark-20-pro-5g-dimensity-6080.html,Xanh,5350000.0,5350000.0,Android 14,"MediaTek Dimensity 6080 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",8.0,256.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa phẳng
Kháng nước, bụi IP53",Tecno,False,6.78,120.0,,LCD,2,,33.0,"[108.0, 2.0]",[8.0],MediaTek Dimensity
1519,Điện thoại Tecno Spark 20 Pro 5G (Dimensity 6080),Tecno,12.0,5.0,0,https://mobilecity.vn/dien-thoai/tecno-spark-20-pro-5g-dimensity-6080.html,Đen,4850000.0,4850000.0,Android 14,"MediaTek Dimensity 6080 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",8.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa phẳng
Kháng nước, bụi IP53",Tecno,False,6.78,120.0,,LCD,2,,33.0,"[108.0, 2.0]",[8.0],MediaTek Dimensity
1520,Điện thoại Tecno Spark 20 Pro 5G (Dimensity 6080),Tecno,12.0,5.0,0,https://mobilecity.vn/dien-thoai/tecno-spark-20-pro-5g-dimensity-6080.html,Đen,5350000.0,5350000.0,Android 14,"MediaTek Dimensity 6080 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",8.0,256.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa phẳng
Kháng nước, bụi IP53",Tecno,False,6.78,120.0,,LCD,2,,33.0,"[108.0, 2.0]",[8.0],MediaTek Dimensity
1521,Điện thoại Tecno Spark 20 Pro 5G (Dimensity 6080),Tecno,12.0,5.0,0,https://mobilecity.vn/dien-thoai/tecno-spark-20-pro-5g-dimensity-6080.html,Trắng,4850000.0,4850000.0,Android 14,"MediaTek Dimensity 6080 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",8.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa phẳng
Kháng nước, bụi IP53",Tecno,False,6.78,120.0,,LCD,2,,33.0,"[108.0, 2.0]",[8.0],MediaTek Dimensity
1522,Điện thoại Tecno Spark 20 Pro 5G (Dimensity 6080),Tecno,12.0,5.0,0,https://mobilecity.vn/dien-thoai/tecno-spark-20-pro-5g-dimensity-6080.html,Trắng,5350000.0,5350000.0,Android 14,"MediaTek Dimensity 6080 (6 nm)
8 nhân (2x2.4 GHz & 6x2.0 GHz)
GPU: Mali-G57 MC2",8.0,256.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa phẳng
Kháng nước, bụi IP53",Tecno,False,6.78,120.0,,LCD,2,,33.0,"[108.0, 2.0]",[8.0],MediaTek Dimensity
1523,Điện thoại Xiaomi Redmi K70E cũ (Đẹp 99%),Điện thoại Cũ,6.0,5.0,3,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k70e-cu-gia-re.html,Trắng,4900000.0,4900000.0,Android 14,"MediaTek Dimensity 8300 Ultra (4 nm)
8 nhân (1x3.35 GHz & 3x3.20 GHz & 4x2.20 GHz)
GPU: Mali G615-MC6",8.0,256.0,5500.0,"Khung nhựa vuông vức
Mặt lưng kính
Cảm biến vân tay trong màn hình",Xiaomi,True,6.67,120.0,1800.0,OLED,2,Li-Po,90.0,"[64.0, 8.0, 2.0]",[16.0],MediaTek Dimensity
1524,Điện thoại Xiaomi Redmi K70E cũ (Đẹp 99%),Điện thoại Cũ,6.0,5.0,3,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k70e-cu-gia-re.html,Trắng,5300000.0,5300000.0,Android 14,"MediaTek Dimensity 8300 Ultra (4 nm)
8 nhân (1x3.35 GHz & 3x3.20 GHz & 4x2.20 GHz)
GPU: Mali G615-MC6",12.0,256.0,5500.0,"Khung nhựa vuông vức
Mặt lưng kính
Cảm biến vân tay trong màn hình",Xiaomi,True,6.67,120.0,1800.0,OLED,2,Li-Po,90.0,"[64.0, 8.0, 2.0]",[16.0],MediaTek Dimensity
1525,Điện thoại Xiaomi Redmi K70E cũ (Đẹp 99%),Điện thoại Cũ,6.0,5.0,3,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k70e-cu-gia-re.html,Trắng,5900000.0,5900000.0,Android 14,"MediaTek Dimensity 8300 Ultra (4 nm)
8 nhân (1x3.35 GHz & 3x3.20 GHz & 4x2.20 GHz)
GPU: Mali G615-MC6",12.0,512.0,5500.0,"Khung nhựa vuông vức
Mặt lưng kính
Cảm biến vân tay trong màn hình",Xiaomi,True,6.67,120.0,1800.0,OLED,2,Li-Po,90.0,"[64.0, 8.0, 2.0]",[16.0],MediaTek Dimensity
1526,Điện thoại Xiaomi Redmi K70E cũ (Đẹp 99%),Điện thoại Cũ,6.0,5.0,3,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k70e-cu-gia-re.html,Xanh,4900000.0,4900000.0,Android 14,"MediaTek Dimensity 8300 Ultra (4 nm)
8 nhân (1x3.35 GHz & 3x3.20 GHz & 4x2.20 GHz)
GPU: Mali G615-MC6",8.0,256.0,5500.0,"Khung nhựa vuông vức
Mặt lưng kính
Cảm biến vân tay trong màn hình",Xiaomi,True,6.67,120.0,1800.0,OLED,2,Li-Po,90.0,"[64.0, 8.0, 2.0]",[16.0],MediaTek Dimensity
1527,Điện thoại Xiaomi Redmi K70E cũ (Đẹp 99%),Điện thoại Cũ,6.0,5.0,3,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k70e-cu-gia-re.html,Xanh,5300000.0,5300000.0,Android 14,"MediaTek Dimensity 8300 Ultra (4 nm)
8 nhân (1x3.35 GHz & 3x3.20 GHz & 4x2.20 GHz)
GPU: Mali G615-MC6",12.0,256.0,5500.0,"Khung nhựa vuông vức
Mặt lưng kính
Cảm biến vân tay trong màn hình",Xiaomi,True,6.67,120.0,1800.0,OLED,2,Li-Po,90.0,"[64.0, 8.0, 2.0]",[16.0],MediaTek Dimensity
1528,Điện thoại Xiaomi Redmi K70E cũ (Đẹp 99%),Điện thoại Cũ,6.0,5.0,3,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k70e-cu-gia-re.html,Xanh,5900000.0,5900000.0,Android 14,"MediaTek Dimensity 8300 Ultra (4 nm)
8 nhân (1x3.35 GHz & 3x3.20 GHz & 4x2.20 GHz)
GPU: Mali G615-MC6",12.0,512.0,5500.0,"Khung nhựa vuông vức
Mặt lưng kính
Cảm biến vân tay trong màn hình",Xiaomi,True,6.67,120.0,1800.0,OLED,2,Li-Po,90.0,"[64.0, 8.0, 2.0]",[16.0],MediaTek Dimensity
1529,Điện thoại Xiaomi Redmi K70E cũ (Đẹp 99%),Điện thoại Cũ,6.0,5.0,3,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k70e-cu-gia-re.html,Đen,5000000.0,5000000.0,Android 14,"MediaTek Dimensity 8300 Ultra (4 nm)
8 nhân (1x3.35 GHz & 3x3.20 GHz & 4x2.20 GHz)
GPU: Mali G615-MC6",8.0,256.0,5500.0,"Khung nhựa vuông vức
Mặt lưng kính
Cảm biến vân tay trong màn hình",Xiaomi,True,6.67,120.0,1800.0,OLED,2,Li-Po,90.0,"[64.0, 8.0, 2.0]",[16.0],MediaTek Dimensity
1530,Điện thoại Xiaomi Redmi K70E cũ (Đẹp 99%),Điện thoại Cũ,6.0,5.0,3,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k70e-cu-gia-re.html,Đen,5300000.0,5300000.0,Android 14,"MediaTek Dimensity 8300 Ultra (4 nm)
8 nhân (1x3.35 GHz & 3x3.20 GHz & 4x2.20 GHz)
GPU: Mali G615-MC6",12.0,256.0,5500.0,"Khung nhựa vuông vức
Mặt lưng kính
Cảm biến vân tay trong màn hình",Xiaomi,True,6.67,120.0,1800.0,OLED,2,Li-Po,90.0,"[64.0, 8.0, 2.0]",[16.0],MediaTek Dimensity
1531,Điện thoại Xiaomi Redmi K70E cũ (Đẹp 99%),Điện thoại Cũ,6.0,5.0,3,https://mobilecity.vn/dien-thoai/xiaomi-redmi-k70e-cu-gia-re.html,Đen,6000000.0,6000000.0,Android 14,"MediaTek Dimensity 8300 Ultra (4 nm)
8 nhân (1x3.35 GHz & 3x3.20 GHz & 4x2.20 GHz)
GPU: Mali G615-MC6",12.0,512.0,5500.0,"Khung nhựa vuông vức
Mặt lưng kính
Cảm biến vân tay trong màn hình",Xiaomi,True,6.67,120.0,1800.0,OLED,2,Li-Po,90.0,"[64.0, 8.0, 2.0]",[16.0],MediaTek Dimensity
1532,Điện thoại ZTE Nubia Neo 2 5G (Gaming Phone Chính hãng rẻ nhất),Nubia Red Magic,12.0,5.0,0,https://mobilecity.vn/dien-thoai/zte-nubia-neo-2-5g-unisoc-t820.html,Bạc,4950000.0,5490000.0,Android 14,"Unisoc Tiger T820 (6 nm)
8 nhân (1x2.7 GHz & 3x2.3 GHz & 4x2.1 GHz)
GPU: Mali-G57 MC4",8.0,256.0,6000.0,"Khung nhựa vuông vức
Họa tiết mặt lưng đậm chất gaming
Tích hợp phím trigger cảm ứng
Màn hình phẳng",ZTE,False,6.72,120.0,,LCD,2,,33.0,"[50.0, 2.0]",[16.0],Other
1533,Điện thoại ZTE Nubia Neo 2 5G (Gaming Phone Chính hãng rẻ nhất),Nubia Red Magic,12.0,5.0,0,https://mobilecity.vn/dien-thoai/zte-nubia-neo-2-5g-unisoc-t820.html,Vàng,4950000.0,5490000.0,Android 14,"Unisoc Tiger T820 (6 nm)
8 nhân (1x2.7 GHz & 3x2.3 GHz & 4x2.1 GHz)
GPU: Mali-G57 MC4",8.0,256.0,6000.0,"Khung nhựa vuông vức
Họa tiết mặt lưng đậm chất gaming
Tích hợp phím trigger cảm ứng
Màn hình phẳng",ZTE,False,6.72,120.0,,LCD,2,,33.0,"[50.0, 2.0]",[16.0],Other
1534,Điện thoại ZTE Nubia Neo 2 5G (Gaming Phone Chính hãng rẻ nhất),Nubia Red Magic,12.0,5.0,0,https://mobilecity.vn/dien-thoai/zte-nubia-neo-2-5g-unisoc-t820.html,Xám,4950000.0,5490000.0,Android 14,"Unisoc Tiger T820 (6 nm)
8 nhân (1x2.7 GHz & 3x2.3 GHz & 4x2.1 GHz)
GPU: Mali-G57 MC4",8.0,256.0,6000.0,"Khung nhựa vuông vức
Họa tiết mặt lưng đậm chất gaming
Tích hợp phím trigger cảm ứng
Màn hình phẳng",ZTE,False,6.72,120.0,,LCD,2,,33.0,"[50.0, 2.0]",[16.0],Other
1535,Điện thoại Xiaomi Redmi Note 13R 5G (Snapdragon 4 Gen 2 ép xung),Redmi,12.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-13r-5g-snapdragon-4-gen-2-ep-xung.html,Xanh,4950000.0,4950000.0,Android 14,"Qualcomm SM4450 Snapdragon 4+ Gen 2 (4 nm)
8 nhân (2x2.3 GHz & 6x1.95 GHz)
GPU: Adreno 613",6.0,128.0,5030.0,"Khung nhựa vuông vức
Mặt lưng kính phẳng
Kháng nước, bụi IP53",Xiaomi,False,6.79,120.0,550.0,LCD,2,,33.0,"[50.0, 2.0]",[8.0],Qualcomm Snapdragon
1536,Điện thoại Xiaomi Redmi Note 13R 5G (Snapdragon 4 Gen 2 ép xung),Redmi,12.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-13r-5g-snapdragon-4-gen-2-ep-xung.html,Xanh,5650000.0,5650000.0,Android 14,"Qualcomm SM4450 Snapdragon 4+ Gen 2 (4 nm)
8 nhân (2x2.3 GHz & 6x1.95 GHz)
GPU: Adreno 613",8.0,128.0,5030.0,"Khung nhựa vuông vức
Mặt lưng kính phẳng
Kháng nước, bụi IP53",Xiaomi,False,6.79,120.0,550.0,LCD,2,,33.0,"[50.0, 2.0]",[8.0],Qualcomm Snapdragon
1537,Điện thoại Xiaomi Redmi Note 13R 5G (Snapdragon 4 Gen 2 ép xung),Redmi,12.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-13r-5g-snapdragon-4-gen-2-ep-xung.html,Xanh,6350000.0,6350000.0,Android 14,"Qualcomm SM4450 Snapdragon 4+ Gen 2 (4 nm)
8 nhân (2x2.3 GHz & 6x1.95 GHz)
GPU: Adreno 613",8.0,256.0,5030.0,"Khung nhựa vuông vức
Mặt lưng kính phẳng
Kháng nước, bụi IP53",Xiaomi,False,6.79,120.0,550.0,LCD,2,,33.0,"[50.0, 2.0]",[8.0],Qualcomm Snapdragon
1538,Điện thoại Xiaomi Redmi Note 13R 5G (Snapdragon 4 Gen 2 ép xung),Redmi,12.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-13r-5g-snapdragon-4-gen-2-ep-xung.html,Xanh,7050000.0,7050000.0,Android 14,"Qualcomm SM4450 Snapdragon 4+ Gen 2 (4 nm)
8 nhân (2x2.3 GHz & 6x1.95 GHz)
GPU: Adreno 613",12.0,256.0,5030.0,"Khung nhựa vuông vức
Mặt lưng kính phẳng
Kháng nước, bụi IP53",Xiaomi,False,6.79,120.0,550.0,LCD,2,,33.0,"[50.0, 2.0]",[8.0],Qualcomm Snapdragon
1539,Điện thoại Xiaomi Redmi Note 13R 5G (Snapdragon 4 Gen 2 ép xung),Redmi,12.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-13r-5g-snapdragon-4-gen-2-ep-xung.html,Xanh,7750000.0,7750000.0,Android 14,"Qualcomm SM4450 Snapdragon 4+ Gen 2 (4 nm)
8 nhân (2x2.3 GHz & 6x1.95 GHz)
GPU: Adreno 613",12.0,512.0,5030.0,"Khung nhựa vuông vức
Mặt lưng kính phẳng
Kháng nước, bụi IP53",Xiaomi,False,6.79,120.0,550.0,LCD,2,,33.0,"[50.0, 2.0]",[8.0],Qualcomm Snapdragon
1540,Điện thoại Xiaomi Redmi Note 13R 5G (Snapdragon 4 Gen 2 ép xung),Redmi,12.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-13r-5g-snapdragon-4-gen-2-ep-xung.html,Bạc,4950000.0,4950000.0,Android 14,"Qualcomm SM4450 Snapdragon 4+ Gen 2 (4 nm)
8 nhân (2x2.3 GHz & 6x1.95 GHz)
GPU: Adreno 613",6.0,128.0,5030.0,"Khung nhựa vuông vức
Mặt lưng kính phẳng
Kháng nước, bụi IP53",Xiaomi,False,6.79,120.0,550.0,LCD,2,,33.0,"[50.0, 2.0]",[8.0],Qualcomm Snapdragon
1541,Điện thoại Xiaomi Redmi Note 13R 5G (Snapdragon 4 Gen 2 ép xung),Redmi,12.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-13r-5g-snapdragon-4-gen-2-ep-xung.html,Bạc,5650000.0,5650000.0,Android 14,"Qualcomm SM4450 Snapdragon 4+ Gen 2 (4 nm)
8 nhân (2x2.3 GHz & 6x1.95 GHz)
GPU: Adreno 613",8.0,128.0,5030.0,"Khung nhựa vuông vức
Mặt lưng kính phẳng
Kháng nước, bụi IP53",Xiaomi,False,6.79,120.0,550.0,LCD,2,,33.0,"[50.0, 2.0]",[8.0],Qualcomm Snapdragon
1542,Điện thoại Xiaomi Redmi Note 13R 5G (Snapdragon 4 Gen 2 ép xung),Redmi,12.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-13r-5g-snapdragon-4-gen-2-ep-xung.html,Bạc,6350000.0,6350000.0,Android 14,"Qualcomm SM4450 Snapdragon 4+ Gen 2 (4 nm)
8 nhân (2x2.3 GHz & 6x1.95 GHz)
GPU: Adreno 613",8.0,256.0,5030.0,"Khung nhựa vuông vức
Mặt lưng kính phẳng
Kháng nước, bụi IP53",Xiaomi,False,6.79,120.0,550.0,LCD,2,,33.0,"[50.0, 2.0]",[8.0],Qualcomm Snapdragon
1543,Điện thoại Xiaomi Redmi Note 13R 5G (Snapdragon 4 Gen 2 ép xung),Redmi,12.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-13r-5g-snapdragon-4-gen-2-ep-xung.html,Bạc,7050000.0,7050000.0,Android 14,"Qualcomm SM4450 Snapdragon 4+ Gen 2 (4 nm)
8 nhân (2x2.3 GHz & 6x1.95 GHz)
GPU: Adreno 613",12.0,256.0,5030.0,"Khung nhựa vuông vức
Mặt lưng kính phẳng
Kháng nước, bụi IP53",Xiaomi,False,6.79,120.0,550.0,LCD,2,,33.0,"[50.0, 2.0]",[8.0],Qualcomm Snapdragon
1544,Điện thoại Xiaomi Redmi Note 13R 5G (Snapdragon 4 Gen 2 ép xung),Redmi,12.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-13r-5g-snapdragon-4-gen-2-ep-xung.html,Bạc,7750000.0,7750000.0,Android 14,"Qualcomm SM4450 Snapdragon 4+ Gen 2 (4 nm)
8 nhân (2x2.3 GHz & 6x1.95 GHz)
GPU: Adreno 613",12.0,512.0,5030.0,"Khung nhựa vuông vức
Mặt lưng kính phẳng
Kháng nước, bụi IP53",Xiaomi,False,6.79,120.0,550.0,LCD,2,,33.0,"[50.0, 2.0]",[8.0],Qualcomm Snapdragon
1545,Điện thoại Xiaomi Redmi Note 13R 5G (Snapdragon 4 Gen 2 ép xung),Redmi,12.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-13r-5g-snapdragon-4-gen-2-ep-xung.html,Đen,4950000.0,4950000.0,Android 14,"Qualcomm SM4450 Snapdragon 4+ Gen 2 (4 nm)
8 nhân (2x2.3 GHz & 6x1.95 GHz)
GPU: Adreno 613",6.0,128.0,5030.0,"Khung nhựa vuông vức
Mặt lưng kính phẳng
Kháng nước, bụi IP53",Xiaomi,False,6.79,120.0,550.0,LCD,2,,33.0,"[50.0, 2.0]",[8.0],Qualcomm Snapdragon
1546,Điện thoại Xiaomi Redmi Note 13R 5G (Snapdragon 4 Gen 2 ép xung),Redmi,12.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-13r-5g-snapdragon-4-gen-2-ep-xung.html,Đen,5650000.0,5650000.0,Android 14,"Qualcomm SM4450 Snapdragon 4+ Gen 2 (4 nm)
8 nhân (2x2.3 GHz & 6x1.95 GHz)
GPU: Adreno 613",8.0,128.0,5030.0,"Khung nhựa vuông vức
Mặt lưng kính phẳng
Kháng nước, bụi IP53",Xiaomi,False,6.79,120.0,550.0,LCD,2,,33.0,"[50.0, 2.0]",[8.0],Qualcomm Snapdragon
1547,Điện thoại Xiaomi Redmi Note 13R 5G (Snapdragon 4 Gen 2 ép xung),Redmi,12.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-13r-5g-snapdragon-4-gen-2-ep-xung.html,Đen,6350000.0,6350000.0,Android 14,"Qualcomm SM4450 Snapdragon 4+ Gen 2 (4 nm)
8 nhân (2x2.3 GHz & 6x1.95 GHz)
GPU: Adreno 613",8.0,256.0,5030.0,"Khung nhựa vuông vức
Mặt lưng kính phẳng
Kháng nước, bụi IP53",Xiaomi,False,6.79,120.0,550.0,LCD,2,,33.0,"[50.0, 2.0]",[8.0],Qualcomm Snapdragon
1548,Điện thoại Xiaomi Redmi Note 13R 5G (Snapdragon 4 Gen 2 ép xung),Redmi,12.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-13r-5g-snapdragon-4-gen-2-ep-xung.html,Đen,7050000.0,7050000.0,Android 14,"Qualcomm SM4450 Snapdragon 4+ Gen 2 (4 nm)
8 nhân (2x2.3 GHz & 6x1.95 GHz)
GPU: Adreno 613",12.0,256.0,5030.0,"Khung nhựa vuông vức
Mặt lưng kính phẳng
Kháng nước, bụi IP53",Xiaomi,False,6.79,120.0,550.0,LCD,2,,33.0,"[50.0, 2.0]",[8.0],Qualcomm Snapdragon
1549,Điện thoại Xiaomi Redmi Note 13R 5G (Snapdragon 4 Gen 2 ép xung),Redmi,12.0,5.0,0,https://mobilecity.vn/dien-thoai/xiaomi-redmi-note-13r-5g-snapdragon-4-gen-2-ep-xung.html,Đen,7750000.0,7750000.0,Android 14,"Qualcomm SM4450 Snapdragon 4+ Gen 2 (4 nm)
8 nhân (2x2.3 GHz & 6x1.95 GHz)
GPU: Adreno 613",12.0,512.0,5030.0,"Khung nhựa vuông vức
Mặt lưng kính phẳng
Kháng nước, bụi IP53",Xiaomi,False,6.79,120.0,550.0,LCD,2,,33.0,"[50.0, 2.0]",[8.0],Qualcomm Snapdragon
1550,Điện thoại Nothing CMF Phone 1 5G (Thay thế nắp lưng như ý),OnePlus,12.0,5.0,5,https://mobilecity.vn/dien-thoai/nothing-cmf-phone-1-5g-dimensity-7200.html,Xanh,4950000.0,4950000.0,Android 14,"MediaTek Dimensity 7300 (4 nm)
8 nhân (4x2.5 GHz & 4x2.0 GHz)
GPU: Mali-G615 MC2",6.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa/da (silicon polymer)
Nắp lưng có thể thay thế
Kháng nước, bụi IP52",Nothing,False,6.67,120.0,500.0,AMOLED,2,,33.0,"[50.0, 2.0]",[16.0],MediaTek Dimensity
1551,Điện thoại Nothing CMF Phone 1 5G (Thay thế nắp lưng như ý),OnePlus,12.0,5.0,5,https://mobilecity.vn/dien-thoai/nothing-cmf-phone-1-5g-dimensity-7200.html,Xanh,5550000.0,5550000.0,Android 14,"MediaTek Dimensity 7300 (4 nm)
8 nhân (4x2.5 GHz & 4x2.0 GHz)
GPU: Mali-G615 MC2",8.0,128.0,5000.0,"Khung nhựa vuông vức
Mặt lưng nhựa/da (silicon polymer)
Nắp lưng có thể thay thế
Kháng nước, bụi IP52",Nothing,False,6.67,120.0,500.0,AMOLED,2,,33.0,"[50.0, 2.0]",[16.0],MediaTek Dimensity
